artist,album,genre,rank,year,reviewer,reviewer_url
Kendrick Lamar,To Pimp a Butterfly,Hip Hop,1,2015,Paste,https://www.pastemagazine.com/articles/2019/10/best-albums-of-the-2010s-paste.html
Justin Bieber,Purpose,Pop,100,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Katy Perry,Teenage Dream,Pop,99,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Bon Iver,Bon Iver,Indie Folk,98,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Billie Eilish,"When We All Fall Asleep, Where Do We Go?",Pop,97,2019,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Schoolboy Q,Oxymoron,Hip Hop,96,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Ariana Grande,Dangerous Woman,Pop,95,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Isaiah Rashad,Cilvia Demo,Hip Hop,94,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
alt-j,An Awesome Wave,Rock,93,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Flying Lotus,Cosmogramma,Electronic,92,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Logic,Under Pressure,Hip Hop,91,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Noname,Telefone,Hip Hop,90,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kali Uchis,Isolation,R&B,89,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Big Sean,Dark Sky Paradise,Hip Hop,88,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Mitski,Be the Cowboy,Indie Rock,87,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Alabama Shakes,Sound & Color,Rock,86,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Waka Flocka Flame,Flockaveli,Hip Hop,85,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
St. Vincent,MASSEDUCTION,Rock,84,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Daughters,You Won't Get What You Want,Rock,83,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Migos,Culture,Hip Hop,82,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Vince Staples,Big Fish Theory,Hip Hop,81,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
BTS,You Never Walk Alone,Pop,80,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Nicki Minaj,The Pinkprint,Hip Hop,79,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Car Seat Headrest,Twin Fantasy (Face to Face),Indie Rock,78,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Post Malone,Stoney,Hip Hop,77,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Lupe Fiasco,Tetsuo & Youth,Hip Hop,76,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
BIGBANG,MADE,Pop,75,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kids See Ghosts,KIDS SEE GHOSTS,Hip Hop,74,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Taylor Swift,Red,Pop,73,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Travis Scott,ASTROWORLD,Hip Hop,72,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Arcade Fire,The Suburbs,Indie Rock,71,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Chief Keef,Finally Rich,Hip Hop,70,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Imagine Dragons,Night Visions,Pop Rock,69,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Schoolboy Q,Blank Face LP,Hip Hop,68,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Jamie xx,In Colour,Electronic,67,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Meek Mill,Dreamchasers 2,Hip Hop,66,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Skepta,Konnichiwa,Hip Hop,65,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Tame Impala,Currents,Psychadelic Rock,64,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Rich Gang,Rich Gang: Tha Tour Pt. 1,Hip Hop,63,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
BROCKHAMPTON,SATURATION III,Hip Hop,62,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Lorde,Melodrama,Pop,61,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Bjork,Vulnicura,Pop,60,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
"Tyler, The Creator",Flower Boy,Hip Hop,59,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Mac Miller,Watching Movies With The Sound Off,Hip Hop,58,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Playboi Carti,Die Lit,Hip Hop,57,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kid Cudi,Man On the Moon II: The Legend of Mr. Rager,Hip Hop,56,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Denzel Curry,TA1300,Hip Hop,55,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Rosalia,El Mal Querer,Latin,54,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Rick Ross,Teflon Don,Hip Hop,53,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Joey Bada$$,1999,Hip Hop,52,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Travis Scott,Rodeo,Hip Hop,51,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Lorde,Pure Heroine,Pop,50,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Drake,"If You're Reading This, It's Too Late",Hip Hop,49,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Grimes,Visions,Electronic,48,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Run The Jewels,Run The Jewels 2,Hip Hop,47,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Disclosure,Settle,House/Electronic,46,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Freddie Gibbs & Madlib,Pinata,Hip Hop,45,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
YG,My Krazy Life,Hip Hop,44,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kanye West,Yeezus,Hip Hop,43,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kendrick Lamar,DAMN.,Hip Hop,42,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Bruno Mars,Doo-Wops & Hooligans,Pop,41,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Danny Brown,Atrocity Exhibition,Hip Hop,40,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Tame Impala,Lonerism,Psychadelic Rock,39,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kacey Musgraves,Golden Hour,Country,38,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
J. Cole,2014 Forest Hills Drive,Hip Hop,37,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Vampire Weekend,Modern Vampires of the City,Indie Rock,36,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
A$AP Rocky,LIVE.LOVE.A$AP,Hip Hop,35,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Adele,21,Pop,34,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Rae Sremmurd,SremmLife,Hip Hop,33,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Drake,Nothing Was the Same,Hip Hop,32,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Daft Punk,Random Access Memories,Electronic,31,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Carly Rae Jepsen,EMOTION,Pop,30,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Young Thug,Barter 6,Hip Hop,29,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
D'Angelo and the Vanguard,The Black Messiah,R&B,28,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Death Grips,The Money Store,Hip Hop,27,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
A Tribe Called Quest,We Got It From Here... Thank You 4 Your Service,Hip Hop,26,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
"Tyler, The Creator",IGOR,Hip Hop,25,2019,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Lana Del Rey,Born to Die,Pop,24,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Childish Gambino,Because The Internet,Hip Hop,23,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
David Bowie,Blackstar,Rock,22,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Taylor Swift,1989,Pop,21,2014,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Danny Brown,XXX,Hip Hop,20,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Anderson .Paak,Malibu,Hip Hop,19,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Janelle Monae,Dirty Computer,R&B,18,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
JAY-Z,4:44,Hip Hop,17,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Pusha T,DAYTONA,Hip Hop,16,2018,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
The Weeknd,House of Balloons,R&B,15,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Future,DS2,Hip Hop,14,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
JAY-Z & Kanye West,Watch the Throne,Hip Hop,13,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Frank Ocean,Channel ORANGE,R&B,12,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Beyonce,Beyonce,Pop,11,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kendrick Lamar,"good kid, m.A.A.d city",Hip Hop,10,2012,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Solange,A Seat at the Table,R&B,9,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Chance The Rapper,Acid Rap,Hip Hop,8,2013,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
SZA,CTRL,R&B,7,2017,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Rihanna,ANTi,Pop,6,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Drake,Take Care,Hip Hop,5,2011,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Beyonce,Lemonade,Pop,4,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Frank Ocean,Blonde,R&B,3,2016,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kendrick Lamar,To Pimp a Butterfly,Hip Hop,2,2015,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
Kanye West,My Beautiful Dark Twisted Fantasy,Hip Hop,1,2010,Genius,https://genius.com/a/the-genius-communitys-100-best-albums-of-the-2010s
The War on Drugs,A Deeper Understanding,Indie Rock,100,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Lana Del Rey,Ultraviolence,Pop,99,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
John Prine,The Tree of Forgiveness,Folk,98,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Rich Gang,Rich Gang: Tha Tour Pt. 1,Hip Hop,97,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Low Cut Connie,Call Me Sylvia,Rock,96,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Future,Monster,Hip Hop,95,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Sheer Mag,Need to Feel Your Love,Punk Rock,94,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
U2,Songs of Innocence,Rock,93,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Vampire Weekend,Father of the Bride,Indie Rock,92,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Tierra Whack,Whack World,Hip Hop,91,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Neil Young and Crazy Horse,Psychedelic Pill,Rock,90,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Joanna Newsom,Have One On Me,Indie Folk,89,2010,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Arctic Monkeys,AM,Indie Rock,88,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Nick Cave & the Bad Seeds,Ghosteen,Alt Rock,87,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Angel Olsen,My Woman,Indie Folk,86,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Metallica,Hardwired... to Self-Destruct,Rock,85,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Jamie xx,In Color,Electronic,84,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Eric Church,Chief,Country,83,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kamasi Washington,The Epic,Jazz,82,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Brandi Carlile,"By the Way, I Forgive You",Americana,81,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Stephen Malkmus and the Jicks,Mirror Traffic,Indie Rock,80,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kesha,Rainbow,Pop,79,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Soccer Mommy,Clean,Indie,78,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
The Highwomen,The Highwomen,Country,77,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Frank Ocean,Nostalgia Ultra,R&B,76,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Father John Misty,"I Love You, Honeybear",Indie Folk,75,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Pusha T,Daytona,Hip Hop,74,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Jenny Lewis,On the Line,Indie Rock,73,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Jack White,Blunderbuss,Rock,72,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Grimes,Art Angels,Electronic,71,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Drake,"If You're Reading This, It's Too Late",Hip Hop,70,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Lizzo,Cuz I Love You,Pop,69,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Florence + the Machine,"How Big, How Blue, How Beautiful",Indie Rock,68,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Bad Bunny,X 100PRE,Trap/Electronic,67,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kendrick Lamar,"good kid, m.A.A.d city",Hip Hop,66,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
St. Vincent,St. Vincent,Rock,65,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Sharon Van Etten,Are We There,Indie,64,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Janelle Monae,Dirty Computer,R&B,63,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Paul McCartney,Egypt Station,Rock,62,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Waxahatchee,Cerulean Salt,Indie Rock,61,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Nicki Minaj,The Pinkprint,Hip Hop,60,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Harry Styles,Harry Styles,Rock,59,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Miranda Lambert,The Weight of These Wings,Country,58,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Alabama Shakes,Boys & Girls,Rock,57,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Sky Ferreira,"Night Time, My Time",Pop,56,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Daft Punk,Random Access Memories,Electronic,55,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Japandroids,Celebration Rock,Alt Rock,54,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Fiona Apple,The Idler Wheel...,Pop,53,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Khalid,American Teen,Hip Hop,52,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Arcade Fire,The Suburbs,Indie Rock,51,2010,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Carly Rae Jepsen,EMOTION,Pop,50,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
JAY-Z & Kanye West,Watch the Throne,Hip Hop,49,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Leonard Cohen,You Want It Darker,Folk,48,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Bon Iver,"22, A Million",Indie Folk,47,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Bruce Springsteen,Wrecking Ball,Rock,46,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
'Hamilton' Original Broadway Cast Recording,Hamilton,Musical,45,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Haim,Days Are Gone,Rock,44,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Bob Dylan,Tempest,Rock,43,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Miranda Lambert,Platinum,Country,42,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Sturgill Simpson,A Sailor's Guide to Earth,Country,41,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
SZA,CTRL,R&B,40,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Rosalia,El Mal Querer,Latin,39,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Chance the Rapper,Coloring Book,Hip Hop,38,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Frank Ocean,Channel ORANGE,R&B,37,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Randy Newman,Dark Matter,Rock,36,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
D'Angelo and the Vanguard,Black Messiah,R&B,35,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Cardi B,Invasion of Privacy,Hip Hop,34,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Mitski,Be the Cowboy,Indie Rock,33,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Lana Del Rey,Norman Fucking Rockwell!,Pop,32,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Billie Eilish,"When We All Fall Asleep, Where Do We Go?",Pop,31,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Ariana Grande,"thank u, next",Pop,30,2019,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Car Seat Headrest,Teens of Denial,Indie Rock,29,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Jason Isbell,Southeastern,Country,28,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kendrick Lamar,DAMN.,Hip Hop,27,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Beyonce,Beyonce,Pop,26,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Rihanna,Anti,Pop,25,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Vampire Weekend,Modern Vampires of the City,Indie Rock,24,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Robyn,Body Talk,Pop,23,2010,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Radiohead,A Moon Shaped Pool,Rock,22,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Courtney Barnett,"Sometimes I Sit and Think, and Sometimes I Just Sit",Indie Rock,21,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Solange,A Seat at the Table,R&B,20,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Taylor Swift,1989,Pop,19,2014,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Paul Simon,So Beautiful or So What,Folk,18,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Chance the Rapper,Acid Rap,Hip Hop,17,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Parquet Courts,Light Up Gold,Indie Rock,16,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
J Balvin,Vibras,Reggae,15,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
The Black Keys,Brothers,Rock,14,2010,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kanye West,Yeezus,Hip Hop,13,2013,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Frank Ocean,Blonde,R&B,12,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kacey Musgraves,Golden Hour,Country,11,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
LCD Soundsystem,This Is Happening,Rock/Electronic,10,2010,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Pistol Annies,Interstate Gospel,Country,9,2018,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Adele,21,Pop,8,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Lorde,Melodrama,Pop,7,2017,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Drake,Take Care,Hip Hop,6,2011,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
David Bowie,Blackstar,Rock,5,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Taylor Swift,Red,Pop,4,2012,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kendrick Lamar,To Pimp a Butterfly,Hip Hop,3,2015,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Beyonce,Lemonade,Pop,2,2016,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
Kanye West,My Beautiful Dark Twisted Fantasy,Hip Hop,1,2010,Rolling Stone,https://www.rollingstone.com/music/music-lists/best-albums-2010s-ranked-913997/
